gy,gx,lat,lon,n,route_density,obs_outage,obs_uplink,obs_rsrp,n_passes,dist_m,az_deg,log_d,az_cos1,az_sin1,az_cos2,az_sin2,rsrp,ul_mid,ul_lo,ul_hi,p_outage,p_outage_ml,ul_ml,ul_expected,uncertainty
23350,-38763,41.95052656666667,-93.71299406666667,3,1,1.0,,,1,9301.21386666516,147.4057588768943,3.9685396304026543,-0.8425065453375621,0.5386861062468257,0.41963455787326726,-0.9076931407907122,-94.25162341333876,20.080808823529416,5.62,47.602923270550185,0.6057176181584069,0.9980030689655452,19.404643407647054,7.917509132246858,41.98292327055019
23350,-38762,41.950526725,-93.710788475,4,1,1.0,,,1,9400.60120977486,146.46861276140794,3.9731556295292942,-0.8335833399968866,0.5523937140116956,0.3897223694407301,-0.9209323942383084,-94.37644164334439,20.080808823529416,5.62,47.50143987794397,0.6057176181584069,0.9976628955297135,23.907098721938542,7.917509132246858,41.881439877943976
23350,-38761,41.95051935,-93.708332275,4,1,1.0,,,1,9514.862648243094,145.45118161582548,3.9784025234122513,-0.823643287891004,0.5671082209879315,0.3567765313758069,-0.934189759449036,-94.5154248321252,20.080808823529416,5.62,47.3884396734701,0.6057176181584069,0.9985345870814905,28.698148087539586,7.917509132246858,41.768439673470105
23350,-38760,41.9505148,-93.70541613333334,3,1,1.0,,,1,9653.92832136498,144.27330743344004,3.984704069938316,-0.8118115825799355,0.583919475946008,0.3180760912218787,-0.9480651877339507,-94.67886126591996,20.080808823529416,5.62,47.25555777171421,0.6057176181584069,0.9990440810585453,27.463134562506934,7.917509132246858,41.63555777171421
23350,-38759,41.950511766666665,-93.70356140000001,3,1,1.0,,,1,9744.459180977496,143.541873791586,3.9887577407101973,-0.8042913635289584,0.5942351407925393,0.2937691948945421,-0.9558763832897079,-94.78211071414592,20.080808823529416,5.62,47.17161086515886,0.6057176181584069,0.9988631581635737,34.584016197798405,7.917509132246858,41.551610865158864
23350,-38758,41.950506175,-93.7013059,4,1,1.0,,,1,9856.812569988157,142.67140657632632,3.9937364984035235,-0.7951709636710008,0.6063853053418525,0.2645937229309364,-0.9643599752092301,-94.90705057091158,20.080808823529416,5.62,47.155193798449645,0.6057176181584069,0.9697406691178683,38.96874401206394,7.917509132246858,41.53519379844965
23350,-38757,41.95073164285714,-93.69835662857143,7,2,1.0,,,2,9986.786033695089,141.47079435807478,3.9994257452422075,-0.7822907379372463,0.6229134782115399,0.2239575973248029,-0.9745988890823247,-95.04810658329896,20.003565450462467,5.62,47.155193798449645,0.6057176181584069,0.9974080260749731,13.89678059014175,7.887053431132543,41.53519379844965
23350,-38756,41.9504965,-93.69624585,4,1,1.0,,,1,10116.583519121883,140.788986250454,4.005033871268061,-0.7748229818010337,0.6321782556154198,0.2007013062540899,-0.9796524820914312,-95.18372376789017,19.78580879294706,5.62,47.155193798449645,0.6057176181584069,0.9981811146140536,18.658680806532317,7.801195817545503,41.53519379844965
23350,-38755,41.950495575000005,-93.69371852500001,4,1,1.0,,,1,10249.92340989782,139.88339828870085,4.0107206202422105,-0.764734731075025,0.6443452421548631,0.16963841782478176,-0.9855063709575422,-95.319764604703,19.567371889104418,5.454007480910645,47.155193798449645,0.6057176181584069,0.9915683692990873,13.597699954389192,7.715069994816324,41.701186317539
23350,-38754,41.95049383333333,-93.69111766666667,3,1,0.3333333333333333,,-101.5,1,10389.807705045709,138.97625806963316,4.016607509692849,-0.7544376610708188,0.6563717053301371,0.13835236888401536,-0.9903830683246666,-95.45855356214533,19.344522406099824,5.265276088182457,47.155193798449645,0.6057176181584069,0.11580407294493152,1.8891414003351117,7.627204369865105,41.889917710267184
23350,-38753,41.95048494,-93.68927959999999,5,1,0.6,,-100.5,1,10490.835152779799,138.352940712097,4.020810062817624,-0.7472525294928937,0.6645401847642263,0.11677268566705591,-0.993158668029486,-95.55649800384168,19.187255800762895,5.1320868832774345,47.155193798449645,0.6057176181584069,0.8393869555365834,10.990271979508341,7.565196918128718,42.02310691517221
23350,-38752,41.950476125,-93.686538175,4,1,1.0,,,1,10643.397633927541,137.44362039545,4.027080287556916,-0.7366121926357375,0.6763153684934057,0.08519504467925779,-0.9963642929983487,-95.70095979694133,18.95529760682984,4.93564131649639,47.155193798449645,0.6057176181584069,0.9664393686121164,13.283956361816136,7.4737398889371205,42.21955248195326
23350,-38751,41.950473466666665,-93.68413830000001,3,1,1.0,,,1,10778.68069701517,136.66681626864818,4.032565606762579,-0.7273754333798385,0.6862397386595244,0.05815004216901544,-0.9983078546198771,-95.82579125434697,18.754859284803285,4.7658899526514364,47.00357615954121,0.6057176181584069,0.9802822734755214,7.894755844069435,7.394710589916158,42.23768620688978
23350,-38750,41.9504787,-93.6812636,1,1,1.0,,,1,10942.590392133256,135.75836395036293,4.03912014282388,-0.7164037981775153,0.6976858877437825,0.026468804086340298,-0.9996496398289948,-95.97316815822148,18.518220380379635,4.565480288678253,46.05226519612269,0.6057176181584069,0.9122516892894975,10.674955003952489,7.301408039043616,41.48678490744444
23350,-38749,41.9504657,-93.6794893,3,1,0.6666666666666666,,-97.0,1,11046.37677225346,135.217768209077,4.043219852152189,-0.7097892191707552,0.7044141284421896,0.007601471302060589,-0.9999711083996596,-96.06464701041311,18.32009128292117,4.441083279741332,45.461773519862824,0.6057176181584069,0.6356428058861558,11.449350217545799,7.223289226585567,41.02069024012149
23350,-38748,41.950426766666666,-93.6780086,3,1,0.3333333333333333,,-95.0,1,11135.929648047953,134.78575877640003,4.046726478591821,-0.7044578199639547,0.7097458558467477,-0.007478359783264568,-0.9999720366765023,-96.14274308087528,18.13278979635109,4.334884772190395,44.95766706846249,0.6057176181584069,0.2222288721211415,11.511656168169209,7.149439550338244,40.6227822962721
23351,-38825,41.95303545,-93.86416525,2,1,1.0,,,1,10639.238324142842,224.75506829218014,4.026910537408055,-0.7101230968385638,-0.7040775435535547,0.008549625327184573,0.9999634512854781,-97.4018786695844,14.976654326015906,3.8714153097324173,38.97823308079834,0.6057176181584069,0.9985607151809814,0.4220543077031881,5.905030939679751,35.10681777106592
23351,-38813,41.95292967333333,-93.83512315333334,15,2,0.4,0.625,-107.0,2,9120.90654029895,213.91577006354441,3.9600380056401847,-0.8298587401549427,-0.5579735400432994,0.37733105722309723,0.9260784379602517,-94.21535057865029,20.080808823529416,5.62,47.63241487865474,0.6057176181584069,0.4422414448330589,2.0870865602593334,7.917509132246858,42.012414878654745
23351,-38805,41.9531882,-93.8157167,1,1,1.0,,,1,8307.347937724666,204.79892588940916,3.9194624004579417,-0.9077853417435737,-0.4194350644801924,0.6481484533689936,0.7615140066967787,-92.40503099924197,24.23543307086615,7.085126984126984,56.78567933682683,0.6057176181584069,0.9757793305562156,14.864863180621105,9.555604276143622,49.700552352699845
23351,-38797,41.9529275,-93.79538688,10,3,1.0,,,3,7782.688854677074,193.39704857511896,3.89112966806949,-0.9727878147357252,-0.2316977934760975,0.8926322649966153,0.4507855803894045,-91.26045041055993,27.47266178654869,8.78095625109519,60.64963533563699,0.6057176181584069,0.9490365693397423,22.450702378550748,10.831986524728936,51.868679084541796
23351,-38781,41.95288944,-93.75640552,5,1,1.0,,,1,7707.2284859725005,169.38048989506058,3.886898234128887,-0.9828726538659204,0.18428604473090937,0.9320773074348745,-0.3622594277102452,-91.59601464158266,26.0037972504394,8.17379538639046,59.64307095178092,0.6057176181584069,0.9963790641973262,40.73060178742534,10.252839116829119,51.46927556539046
23351,-38773,41.95312325,-93.736901925,4,1,1.0,,,1,8135.312060185147,158.10908387549932,3.910374216574303,-0.9278953770396496,0.3728406754479003,0.721979661463107,-0.6919142782408941,-92.57954691479063,24.23543307086615,7.085126984126984,56.13750597395546,0.6057176181584069,0.9954149650143556,24.05939073772996,9.555604276143622,49.052378989828476
23351,-38765,41.952844799999994,-93.71745312,5,1,1.0,,,1,8887.179852168209,148.5153358783375,3.9487639691874947,-0.8527799865962008,0.5222703269964545,0.454467411078033,-0.8907633649112597,-93.7578217078173,21.086968628410265,6.264473628920012,48.294819014018216,0.6057176181584069,0.9847918456663106,18.570086278598247,8.314220216628552,42.0303453850982
23351,-38757,41.952876975,-93.69810877500001,4,1,1.0,,,1,9814.171746951522,140.51051940209157,3.991853653818188,-0.7717413531994596,0.6359365406719973,0.19116943247626608,-0.9815570528943809,-94.86731665778791,20.080808823529416,5.62,47.155193798449645,0.6057176181584069,0.9976368296367384,19.688415811576043,7.917509132246858,41.53519379844965
23352,-38825,41.95462575,-93.8641883,4,1,1.0,,,1,10515.62552761044,225.44012206327804,4.021835112030359,-0.7016542760204398,-0.7125175625500275,-0.015362553884464811,0.9998819890057761,-97.40117132445971,14.978590670867518,3.8727620219471897,38.980264606246585,0.6057176181584069,0.9990455167847236,0.7938864143467385,5.905794406339912,35.1075025842994
23352,-38813,41.95476597142857,-93.83512274285714,14,2,0.2857142857142857,4.66,-109.5,2,8952.08251485209,214.64401944269898,3.951924076601145,-0.8226998602618116,-0.5684759800776068,0.35367012014960875,0.9353702187440871,-94.1066250953948,20.080808823529416,5.753432373625307,47.72081407245054,0.6057176181584069,0.21063707421317368,4.177005231327485,7.917509132246858,41.96738169882523
23352,-38805,41.9546111,-93.8157052,1,1,1.0,,,1,8163.549936674471,205.2581405658582,3.9118790536865338,-0.9043945295767498,-0.42669724029064143,0.6358589302567013,0.771805299808704,-92.25461252242414,24.23543307086615,7.085126984126984,57.34435187766924,0.6057176181584069,0.9741193862450982,16.886674848594623,9.555604276143622,50.25922489354225
23352,-38797,41.954656475,-93.79539203333333,12,3,1.0,7.24,,3,7595.88730731841,193.73581890859654,3.8805785129142674,-0.9714008689201807,-0.23744547134261745,0.8872392962777644,0.46130947436676095,-91.01268732428314,28.557194573847806,8.894499999999999,61.392829857652636,0.6057176181584069,0.9542800153220925,24.015190755679914,11.259598695290533,52.498329857652635
23352,-38781,41.9547319,-93.756403025,4,1,1.0,,,1,7505.991385516592,169.0910514564332,3.875408061645841,-0.9819291675011631,0.18924880451530665,0.9283697799790545,-0.37165784213661085,-91.33111133968904,27.163357864107496,8.65310427265242,60.43767956676745,0.6057176181584069,0.9978975749835777,36.11563589289955,10.710033437475873,51.78457529411503
23352,-38773,41.954903125,-93.7368926,4,1,1.0,,,1,7952.273343864923,157.5728324981552,3.9004912996704357,-0.9243652404585394,0.3815087184220389,0.7089021955359469,-0.7053067964824343,-92.36016697161588,24.23543307086615,7.085126984126984,56.95230979896511,0.6057176181584069,0.9924536110422836,27.34289755247181,9.555604276143622,49.867182814838124
23352,-38765,41.95466635,-93.71744985,4,1,1.0,,,1,8715.166963573025,147.81909233711633,3.94027571165988,-0.8463706863856012,0.5325942744971696,0.43268667754566725,-0.9015443633424213,-93.56621489509472,21.883022938502414,6.545201940582454,49.701581036917666,0.6057176181584069,0.977422390271483,17.928604098500347,8.628090406086951,43.156379096335215
23352,-38757,41.955016099999995,-93.69812205,2,1,1.0,,,1,9630.947041780199,139.61660085202504,3.9836689947877364,-0.7617260615221544,0.6478992261130948,0.16045318560410568,-0.9870434515407589,-94.66969106838754,20.080808823529416,5.62,47.2630135957266,0.6057176181584069,0.9871586949339874,14.627434959432914,7.917509132246858,41.6430135957266
23353,-38825,41.95658133333333,-93.86422066666667,3,1,1.0,,,1,10365.975118562661,226.30603926647268,4.015610162068252,-0.6908062028260683,-0.723039964412085,-0.04557358027405805,0.9989609846140158,-97.40834834013621,14.958943716545006,3.859097723799236,38.959651910293836,0.6057176181584069,0.9984998531430008,3.719251426645611,5.898047958393699,35.1005541864946
23353,-38813,41.956427000000005,-93.83512407,10,2,0.3,4.14,-111.0,2,8800.744572775817,215.3274741540349,3.9445194164875197,-0.8158604051825837,-0.5782489076991935,0.33125640148937924,0.9435407762637008,-94.01227802995635,20.080808823529416,5.891662805072382,47.797522901623175,0.6057176181584069,0.17505323821509136,3.19189775993639,7.917509132246858,41.905860096550796
23353,-38797,41.9565882,-93.7953972,16,3,0.1875,19.1,-95.0,3,7387.499251196528,194.1341953998469,3.8684974498688405,-0.9697264476850566,-0.24419380962694612,0.8807387666797576,0.47360239111243885,-90.72975737888069,29.372551427368897,8.894499999999999,62.02390334572493,0.6057176181584069,0.06363927899564242,20.64699000011555,11.581079537547696,53.12940334572493
23353,-38781,41.95654724,-93.75641186,5,1,0.4,,-116.0,1,7307.732660608381,168.7974732142627,3.8637826511399593,-0.980946588518479,0.194277611870122,0.9245124190520845,-0.3811519211790267,-91.06315045971456,28.336302407271553,8.894499999999999,61.24145974687486,0.6057176181584069,0.32123427833137347,36.271247455871375,11.172504805722697,52.34695974687486
23353,-38773,41.956761699999994,-93.73689533333334,3,1,1.0,,,1,7761.517852106926,156.99293898090605,3.8899466607341813,-0.9204566935272139,0.3908445667281926,0.6944810493181027,-0.7195109951474173,-92.12597742425446,24.23543307086615,7.214895028007151,57.822118297435566,0.6057176181584069,0.9668185885684007,33.71707157859264,9.555604276143622,50.60722326942842
23353,-38765,41.95653465,-93.71744453333334,6,1,0.3333333333333333,24.1,-83.0,1,8540.21880227836,147.0750432131523,3.9314689975513977,-0.8393831899965429,0.5435401184376619,0.4091282792975448,-0.9124768770106069,-93.36667388037357,22.712040876601076,6.837554865690489,51.16659534163852,0.6057176181584069,0.23150381880376114,33.35932502139537,8.954957573309898,44.329040475948034
23353,-38757,41.956454325,-93.69812935,4,1,1.0,,,1,9509.205693593582,138.99570173186038,3.978144241722244,-0.7546603612519865,0.6561156446504084,0.13902452168995788,-0.9902889388299146,-94.5350909162361,20.080808823529416,5.62,47.37245017470247,0.6057176181584069,0.9757026869794106,3.556025478422729,7.917509132246858,41.752450174702474
23354,-38825,41.9580241,-93.8642437,2,1,1.0,,,1,10257.072787791483,226.96070749825194,4.01102343743339,-0.6824997499724736,-0.7308858264376941,-0.06838818257502205,0.9976587876043018,-97.41921541232017,14.929195297363398,3.838407938377209,38.92844121424407,0.6057176181584069,0.999735629080825,8.56849859306008,5.886318680822752,35.09003327586686
23354,-38813,41.958382345454545,-93.83511091818181,11,2,0.36363636363636365,4.14,-106.0,2,8623.53983541333,216.15609257647318,3.93568557387783,-0.8074126734652638,-0.5899870970857544,0.3038304505446494,0.9527261187360381,-93.90477616219037,20.47642808901775,6.0491666923803855,47.88492723552457,0.6057176181584069,0.3270380818687867,6.224186504469438,8.07349483854602,41.83576054314419
23354,-38805,41.958559449999996,-93.81567855,2,1,1.0,,,1,7767.663203251766,206.62394970674586,3.8902903868098018,-0.8939669948763905,-0.4481328062881311,0.5983539758566487,0.8012318762858484,-91.83681277393153,24.949752139938187,7.738101743445818,58.89611102316542,0.6057176181584069,0.9657868095484194,16.432589348438118,9.837247700092215,51.1580092797196
23354,-38797,41.95835543571429,-93.79539682142857,14,3,0.5,,-97.0,3,7197.0801839884625,194.51558516315544,3.85715634126881,-0.9680794980932619,-0.25064334296266094,0.8743558292570038,0.48528536331142025,-90.4648896940942,30.117259785141762,8.894499999999999,62.02390334572493,0.6057176181584069,0.17997711045255196,15.188270331480412,11.874704922627721,53.12940334572493
23354,-38781,41.9581235,-93.75641745,4,1,1.0,,,1,7135.782479297668,168.527978342677,3.853441602931891,-0.9800219419782633,0.19888939951931434,0.9208860135176932,-0.3898319511116182,-90.82513709718174,29.10437951565356,8.894499999999999,61.95540882564645,0.6057176181584069,0.7016317782085348,40.86831702731024,11.475344077453558,53.06090882564645
23354,-38773,41.9583836,-93.7369038,4,1,1.0,,,1,7595.533139876083,156.4666164615153,3.8805582629361384,-0.916827586527917,0.39928332870456146,0.6811456468372102,-0.7321479411940721,-91.91743578129683,24.596841235362806,7.59222464946048,58.59666735555222,0.6057176181584069,0.9944271075185813,31.158541187925653,9.698101148058361,51.00444270609174
23354,-38765,41.958383,-93.7174539,4,1,1.0,,,1,8367.944592202144,146.31534843150905,3.92261879588021,-0.8321027243722829,0.5546215431194721,0.3847898878155511,-0.9230041940505447,-93.16510989911808,23.54946348051486,7.085126984126984,52.64646210621552,0.6057176181584069,0.9672958465198804,34.284191371685345,9.285138552189013,45.561335122088536
23354,-38757,41.958327624999995,-93.698144625,4,1,1.0,,,1,9352.043416422235,138.1650503917893,3.9709065143501943,-0.7450692857196176,0.6669870759446984,0.1102564810454823,-0.9939031685166655,-94.35718052028233,20.080808823529416,5.62,47.5171001233557,0.6057176181584069,0.9777675506195328,11.228514007459466,7.917509132246858,41.897100123355706
23355,-38826,41.9609236,-93.8642912,1,1,1.0,,,1,10042.469529689062,228.3192510852098,4.001840522693181,-0.6649794505465391,-0.746861654090517,-0.11560466070164588,0.9932953047427826,-97.4567852120936,14.826348630541828,3.766878911745065,38.82053914259754,0.6057176181584069,0.9998605402459582,5.667313259801547,5.845768052063875,35.05366023085247
23355,-38825,41.95991166666667,-93.86427526666667,3,1,1.0,,,1,10116.755895466893,227.8387800052697,4.005041271143476,-0.6712190302239454,-0.7412590731081989,-0.09893002693045255,0.9950943923927719,-97.44130405184067,14.868728034748033,3.79635344529879,38.865001696905956,0.6057176181584069,0.9996773847357724,5.667313259801547,5.862477504495325,35.068648251607165
23355,-38813,41.96005049090909,-93.83510444545455,11,2,0.2727272727272727,4.66,-102.5,2,8474.07909385809,216.8923935914903,3.928092513224779,-0.799764361351328,-0.6003140564007331,0.27924606737539504,0.9602195758551146,-93.81857518865722,20.83456074380262,6.175462064761823,47.95501288919637,0.6057176181584069,0.3249910827515378,8.701199886397237,8.21470023468985,41.779550824434544
23355,-38805,41.9604548,-93.8156711,2,1,1.0,,,1,7579.514979017425,207.33304502849222,3.8796414155692838,-0.8883525612470748,-0.4591619833193533,0.5783405461484759,0.8157954478180683,-91.63714072008602,25.823776161663847,8.09938296969779,59.51970844159027,0.6057176181584069,0.9780857859314694,14.642248641394083,10.181859973164975,51.420325471892475
23355,-38797,41.960123333333335,-93.7954072,12,3,1.0,,,3,7007.1550233704775,194.92486896631988,3.84554172574955,-0.9662643810028304,-0.2575522199578505,0.867333707989566,0.49772707278695444,-90.19465983608235,30.877044558219737,8.89867285187446,62.02390334572493,0.6057176181584069,0.9778659138230678,19.089861530137785,12.17427467264388,53.125230493850474
23355,-38781,41.96004467777777,-93.75643813333333,9,1,0.1111111111111111,52.4,-85.5,1,6926.19674770292,168.19071581961748,3.8404948240930383,-0.9788342394695958,0.20465466435431637,0.9162329367160442,-0.40064598547432534,-90.52717393710977,29.942139908329917,8.894499999999999,62.02390334572493,0.6057176181584069,0.10131620031355335,49.275569247076746,11.80565824049054,53.12940334572493
23355,-38773,41.96000985,-93.73690935,4,1,1.0,,,1,7429.874634727497,155.9136063881748,3.8709814859132803,-0.912931120288364,0.40811367241129354,0.6668864607819347,-0.7451593443188813,-91.70483973210091,25.527437432189537,7.9768902041567955,59.31663729151941,0.6057176181584069,0.9790749637595556,31.27045677693888,10.065018833075932,51.33974708736262
23355,-38765,41.96013775,-93.71747535,4,1,1.0,,,1,8205.224629208127,145.57071569376092,3.9140904749552545,-0.8248246316099664,0.5653886513624793,0.3606713458210336,-0.9326929721530255,-92.96982449030969,24.23543307086615,7.085126984126984,54.08023208983196,0.6057176181584069,0.9714746844218398,40.707412905951664,9.555604276143622,46.99510510570497
23355,-38757,41.96023713333333,-93.69815686666668,3,1,1.0,,,1,9194.122507978795,137.288044186872,3.963510286251871,-0.7347730687229502,0.6783130084846218,0.07978292504108267,-0.9968122615978844,-94.17333069957172,20.080808823529416,5.655700192953212,47.66657911800987,0.6057176181584069,0.9116421489805859,13.235711698540367,7.917509132246858,42.01087892505666
23356,-38826,41.962030325,-93.8643108,4,1,1.0,,,1,9962.180796364391,228.85357278631776,3.9983544191621654,-0.6579856481617699,-0.753030468715002,-0.13410977362627124,0.9909664820860039,-97.47712137753805,14.77067873492071,3.728160948688428,38.76213280575165,0.6057176181584069,0.997396860520872,8.085740354707637,5.823818393021507,35.03397185706322
23356,-38813,41.961832515384614,-93.83509519230769,13,2,0.07692307692307693,22.3,-87.0,2,8315.900322639232,217.70699698024518,3.919909275081366,-0.7911488471758817,-0.6116236601148399,0.2518329967754534,0.9677707072106979,-93.7318922733862,21.194695685417464,6.302463542988177,48.48519086517862,0.6057176181584069,0.03403340651416728,15.80951513336919,8.356695097254136,42.182727322190445
23356,-38805,41.96233555,-93.81566805,2,1,1.0,,,1,7394.190527591491,208.0746922357445,3.8688906369343523,-0.882334827702136,-0.47062219648444326,0.5570294963523162,0.8304927092958041,-91.44041123545354,26.684919681946084,8.45533999061844,60.10982167231777,0.6057176181584069,0.9004184554346727,18.090492823178334,10.52139369144931,51.65448168169933
23356,-38797,41.961978540000004,-93.79541145,10,3,1.0,,,3,6808.111221744029,195.37443879534112,3.833026642052316,-0.9642137800908634,-0.26512598190839004,0.8594164274342241,0.5112762504323812,-89.90445777793036,31.424354838709696,9.297348293619956,62.02390334572493,0.6057176181584069,0.9721964067712313,19.62301909395898,12.390069473641852,52.72655505210498
23356,-38781,41.9619156,-93.75644849999999,3,1,0.6666666666666666,,-88.0,1,6722.50849024684,167.83533989657394,3.827531359391438,-0.977546052971409,0.21072188856409607,0.9111925713599613,-0.4119807008810264,-90.22953326968428,30.778993572919173,8.894499999999999,62.02390334572493,0.6057176181584069,0.5813623832212276,48.38447631592065,12.135614896617659,53.12940334572493
23356,-38773,41.9619415,-93.73692323333334,3,1,1.0,,,1,7233.798409049101,155.22825133288177,3.859366401708227,-0.9079841910918335,0.41900442566553986,0.6488705825453822,-0.7608987890036468,-91.44687614674709,26.6566208406207,8.443642554573854,60.09042941041599,0.6057176181584069,0.9311624248297075,27.786439370916977,10.510235956888181,51.64678685584214
23356,-38765,41.962157733333335,-93.71750033333335,3,1,1.0,,,1,8019.686070724375,144.6764369307072,3.9041573682317274,-0.8158998753074345,0.5781932146551989,0.33138521305337426,-0.943495543481563,-92.74106564649196,24.23543307086615,7.085126984126984,55.53760573468825,0.6057176181584069,0.9849497424220105,48.482629645605876,9.555604276143622,48.45247875056126
23356,-38757,41.961955425,-93.6981717,4,1,0.25,,-103.0,1,9053.700676815417,136.47432826190288,3.956826132244918,-0.725065876569733,0.6886795151840692,0.05144105073167073,-0.9986760327051118,-94.00527239092192,20.080808823529416,5.901926955862803,47.803218832550535,0.6057176181584069,0.3444809465173963,13.625124813642193,7.917509132246858,41.90129187668773
23357,-38826,41.963703949999996,-93.8643439,4,1,1.0,,-100.0,1,9842.662772454969,229.6791073555205,3.9931126056410298,-0.6470678400289896,-0.7624324300554233,-0.1626064208004357,0.9866910113680329,-97.51478811026726,14.667566715835719,3.656447371698878,38.653952338510784,0.6057176181584069,0.9853944967958918,4.991922877124129,5.783163140540181,34.9975049668119
23357,-38813,41.96382910769231,-93.83509384615384,13,1,0.5384615384615384,0.518,-109.5,1,8141.220029560668,218.66116757413377,3.9106894924079483,-0.7808539885766818,-0.6247135731868544,0.21946590295222534,0.9756201706818922,-93.6437609783203,21.56084810084741,6.431587081535272,49.13224384396366,0.6057176181584069,0.5746181205574109,5.849549958211319,8.501062543726906,42.70065676242839
23357,-38805,41.96372043333333,-93.8156671,3,1,0.3333333333333333,,-100.0,1,7258.605933745655,208.64568536439182,3.8608532194029865,-0.8776010066115657,-0.47939177422476353,0.5403670536112667,0.8414294072419137,-91.29667723306166,27.314086199792797,8.715408416009735,60.540968720129776,0.6057176181584069,0.6308689473147012,18.488011151347454,10.769462964680894,51.82556030412004
23357,-38797,41.96382733846154,-93.7954244923077,13,3,1.0,,,3,6610.3957145018385,195.85543252712276,3.8202274581967712,-0.9619541175202198,-0.2732110462369619,0.8507114484282093,0.5256329817593053,-89.60909026704368,31.424354838709696,9.703119960540205,62.02390334572493,0.6057176181584069,0.991926356470998,19.806097707426293,12.390069473641852,52.320783385184725
23357,-38781,41.96367745,-93.756478,4,1,1.0,,,1,6530.592501471761,167.49440597579803,3.814952585325059,-0.9762748705709992,0.2165349327281372,0.9062252458168422,-0.4227952268465243,-89.94059889243329,31.424354838709696,9.247698146817473,62.02390334572493,0.6057176181584069,0.9478946662184518,40.90244837538829,12.390069473641852,52.77620519890746
23357,-38773,41.963824349999996,-93.736935125,4,1,1.0,,,1,7043.784877651542,154.52258969984769,3.847806083826257,-0.9027549494967891,0.4301552058955577,0.6299329976819006,-0.7766494823480503,-91.1901442412504,27.78041281964814,8.894499999999999,60.86052696069681,0.6057176181584069,0.9658231059269674,33.94484808397732,10.953327335073597,51.96602696069681
23357,-38765,41.96381,-93.7175246,5,1,1.0,,,1,7869.251189385303,143.91561256820603,3.8959334083704853,-0.8081504044385078,0.5889761657366758,0.30621415238824756,-0.9519626530894724,-92.55044423293997,24.23543307086615,7.085126984126984,56.245596878469264,0.6057176181584069,0.9728285875850828,51.370019545616216,9.555604276143622,49.16046989434228
23357,-38757,41.9635834,-93.698188775,4,1,1.0,,,1,8922.221450511406,135.68105374702316,3.950472998275871,-0.7154617464569487,0.6986519085759179,0.023771021286454492,-0.9997174293504134,-93.84371761947058,20.730103391108447,6.1386252109306225,47.93457084978281,0.6057176181584069,0.7697654624518224,19.909234271792368,8.173514540868725,41.79594563885219
23358,-38829,41.96534211111111,-93.87288183333334,9,1,1.0,,,1,10279.647499565319,233.00358977894177,4.0119782224784775,-0.6017649846913389,-0.7986732142744195,-0.27575780639886555,0.9612271491224568,-98.65953292921688,13.339307692307694,2.356258620689655,37.82819819819824,0.6517012410466736,0.9966003483437925,1.7988347603527384,4.64606431452733,35.47193957750858
23358,-38828,41.965077823076925,-93.87065004615384,13,2,0.9230769230769231,,-108.0,2,10151.006463249863,232.24350778313618,4.006509104295127,-0.6123068695824507,-0.7906201979851891,-0.2501605949242792,0.9682043569139371,-98.36546778202985,13.339307692307694,2.356258620689655,37.82819819819824,0.6517012410466736,0.9559556295910494,5.8470862320880865,4.64606431452733,35.47193957750858
23358,-38827,41.96512575,-93.86798695,6,2,1.0,,,2,9974.666216674841,231.49212963506093,3.9988983717591218,-0.6226221327801006,-0.7825226385047009,-0.2246833595447177,0.9744318282690171,-98.02448221726509,13.339307692307694,2.6860423236665296,37.82819819819824,0.6517012410466736,0.9592730751102864,1.8635103651367233,4.64606431452733,35.14215587453171
23358,-38826,41.9650690875,-93.8651567375,8,2,0.25,,-107.0,2,9796.803562852598,230.61004631286545,3.991084400033735,-0.6345950113849168,-0.7728448560515735,-0.19457834305075464,0.9808869804496453,-97.65449544942875,14.285120329378552,3.3904589968910743,38.25270688576277,0.6166666666666667,0.10609678667172841,3.006641644401259,5.475962792928445,34.86224788887169
23358,-38825,41.9652193,-93.86270693333334,3,1,1.0,,,1,9630.484332429607,229.9210667455658,3.983648129036503,-0.6438423368116152,-0.7651581832072102,-0.1709340906579174,0.9852824654133204,-97.33610054327762,15.156720791134628,3.996650082789121,39.16715067259622,0.6057176181584069,0.9303224160300754,1.1707320214881953,5.976027974436557,35.1705005898071
23358,-38824,41.965230625000004,-93.8602459,4,1,0.5,,-108.5,1,9475.010460180274,229.13369603337654,3.976579698090882,-0.6542961780054638,-0.7562383959092809,-0.14379302289488471,0.9896077842088506,-97.00940156732457,16.051053498080503,4.2601555555555555,40.105444103029846,0.6057176181584069,0.14284705166384407,6.411695138109907,6.328647604290016,35.84528854747429
23358,-38823,41.9652375,-93.85825415000001,4,1,0.5,,-107.0,1,9350.698793731719,228.47624577891023,3.970844067655568,-0.6629305003397246,-0.7486809412021402,-0.121046303438645,0.9926468618919013,-96.74295262834639,16.69327894990775,4.2601555555555555,41.083342748663355,0.6057176181584069,0.936547632703553,7.085882400815266,6.581865785115757,36.8231871931078
23358,-38822,41.9652167,-93.85591435555556,9,2,1.0,,,2,9208.4443316304,227.66662174675633,3.964186266977021,-0.6734432790826519,-0.7392388990430668,-0.09294829971681089,0.9956709363940247,-96.42753571908253,17.44975818945003,4.2601555555555555,43.11934402119505,0.6057176181584069,0.9892848533947237,6.530370921332311,6.880132221496204,38.85918846563949
